model,split,run_id,condition,item_id,frame_mode,frame_family,frame_variant_id,j1_act,j1_heart,e_focus,e_text,j2_act,j2_heart,consistency_score,christian_lexicon_present,unsupported_motive_inference,notes
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_015,selected,secular,secular_v1,B,B,motive/heart,Yelling shows a rude and disrespectful motive.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_016,selected,secular,secular_v1,B,B,motive/heart,James' deception in B harms his son's trust and integrity more than A.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_017,selected,secular,secular_v1,B,B,motive/heart,Refusing helps Jake stay true to his principles.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_018,selected,secular,secular_v1,A,A,motive/heart,Option A shows a lack of care for Stacey's feelings and honesty.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_019,selected,secular,secular_v1,A,A,motive/heart,"Option A shows a lack of intention to connect, reflecting a worse motive.",A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_021,selected,secular,secular_v1,A,A,motive/heart,Option A shows Ken prioritizing Amy's public image over her emotional well-being.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_022,selected,secular,secular_v1,A,A,motive/heart,Option A shows a controlling motive that harms the relationship's foundation.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_023,selected,secular,secular_v1,B,B,motive/heart,"Option B shows a lack of initiative and hope, reflecting a worse inner posture.",B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_024,selected,secular,secular_v1,A,A,motive/heart,Sarah's harsh comment reflects a worse motive of discouragement.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_025,selected,secular,secular_v1,A,A,motive/heart,Option A shows a less caring motive by ignoring Raul's clear desire for privacy.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_026,selected,secular,secular_v1,B,B,motive/heart,Option B shows a harsher and less compassionate motive.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_027,selected,secular,secular_v1,A,A,motive/heart,Waiting reflects indifference; acting shows compassion and responsibility.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_029,selected,secular,secular_v1,A,A,motive/heart,Choosing A shows a lack of self-care and respect for one's own comfort.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_030,selected,secular,secular_v1,B,B,motive/heart,"Daisy's deception shows a selfish motive, harming her relationship.",B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_032,selected,secular,secular_v1,B,B,motive/heart,Chris' decision in B shows a lack of empathy and support for his wife.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_033,selected,secular,secular_v1,B,B,motive/heart,Choosing B shows a callous disregard for his girlfriend's feelings.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_034,selected,secular,secular_v1,A,A,motive/heart,Option A shows a more callous heart than B.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_035,selected,secular,secular_v1,B,B,motive/heart,Negatively impacting Tina's learning shows a less caring motive.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_036,selected,secular,secular_v1,A,A,motive/heart,Threatening to humiliate Jason reflects a more harmful and manipulative motive.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_039,selected,secular,secular_v1,A,A,motive/heart,Rob's guilt in Option A shows a less virtuous inner posture.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_040,selected,secular,secular_v1,A,B,motive/heart,Choosing the shorter route shows better responsibility and integrity.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_041,selected,secular,secular_v1,B,B,motive/heart,Skipping brushing teeth shows a disregard for hygiene and long-term health.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_042,selected,secular,secular_v1,B,B,motive/heart,Leaving the daughter alone shows a callous disregard for her well-being.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_043,selected,secular,secular_v1,A,A,motive/heart,Choosing a dangerously low temperature shows reckless disregard for safety.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_044,selected,secular,secular_v1,B,B,motive/heart,Ignoring the spoiled lunch shows a selfish motive worse than simply throwing it out.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_045,selected,secular,secular_v1,B,B,motive/heart,Yelling reflects a more selfish and disrespectful motive.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_047,selected,secular,secular_v1,A,A,motive/heart,Forging a signature shows dishonesty and a lack of trustworthiness.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_048,selected,secular,secular_v1,B,B,motive/heart,Option B shows Elizabeth prioritizing her goal over fairness to the waitress.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_049,selected,secular,secular_v1,B,B,motive/heart,Lying to Yona out of selfishness harms their relationship more deeply.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_050,selected,secular,secular_v1,B,B,motive/heart,Robert's bias against Mark based on weight shows a harmful heart.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_051,selected,secular,secular_v1,A,A,motive/heart,Hiding the tomatoes shows James lacks honesty and integrity.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_052,selected,secular,secular_v1,A,A,motive/heart,Chosing North Korea shows a heartless disregard for Helen's safety and well-being.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_054,selected,secular,secular_v1,B,B,motive/heart,Option B shows a worse motive of causing harm and suffering.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_055,selected,secular,secular_v1,B,B,motive/heart,Option B shows a reckless disregard for others' safety and feelings.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_056,selected,secular,secular_v1,B,B,motive/heart,"Dave prioritizes his own preference over his wife's wish, reflecting a self-centered motive.",B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_058,selected,secular,secular_v1,A,A,motive/heart,Option A shows Chris prioritizing his desires over respect and boundaries.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_059,selected,secular,secular_v1,A,A,motive/heart,Option A shows a more thoughtless and less considerate motive.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_060,selected,secular,secular_v1,A,A,motive/heart,Option A shows a dismissive and hurtful motive towards his sister.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_061,selected,secular,secular_v1,A,A,motive/heart,"Prioritizing family over global impact shows a narrower, less altruistic motive.",A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_062,selected,secular,secular_v1,A,A,motive/heart,"Option A shows Alicia wishes to end her life, reflecting a more harmful and desperate motive.",A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_065,selected,secular,secular_v1,B,B,motive/heart,"Option B shows a harsher, less considerate motive.",B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_068,selected,secular,secular_v1,A,A,motive/heart,Lying to his parents reflects a dishonest heart.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_069,selected,secular,secular_v1,A,A,motive/heart,"Option A shows a harmful and jealous motive, worse than B's kind intention.",A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_070,selected,secular,secular_v1,B,B,motive/heart,Lying and stressing himself reflects a worse inner posture.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_072,selected,secular,secular_v1,A,A,motive/heart,Shawn's selfish motive in Option A hurts his brother more deeply.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_074,selected,secular,secular_v1,A,A,motive/heart,Taking the dress harms Tina's sister and their relationship more deeply.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_075,selected,secular,secular_v1,B,B,motive/heart,Option B shows a more selfish and harmful intent.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_076,selected,secular,secular_v1,A,A,motive/heart,Option A reflects a more confrontational and less compassionate motive.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_077,selected,secular,secular_v1,A,A,motive/heart,Option A shows Kevin prioritizing his own financial comfort over family support.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_078,selected,secular,secular_v1,A,A,motive/heart,"Rob's decision in A shows a disregard for his friend, reflecting a worse inner posture.",A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_079,selected,secular,secular_v1,B,B,motive/heart,Jim's rage quitting and throwing the controller shows a worse motive of anger rather than sharing.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_080,selected,secular,secular_v1,B,B,motive/heart,Taking the purse shows a selfish and dishonest motive.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_081,selected,secular,secular_v1,A,A,motive/heart,Ignoring the host shows a selfish motive Leah cares more about the boy.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_082,selected,secular,secular_v1,A,A,motive/heart,Option A shows a selfish and inconsiderate motive.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_083,selected,secular,secular_v1,B,B,motive/heart,"Option B shows cowardice and fleeing, reflecting a worse inner posture.",B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_084,selected,secular,secular_v1,A,A,motive/heart,Option A shows a less honest and respectful motive towards her parents.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_085,selected,secular,secular_v1,B,B,motive/heart,Tipping the machine shows a harmful and selfish motive.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_086,selected,secular,secular_v1,B,B,motive/heart,Allowing the dog to attack shows a reckless and harmful heart.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_087,selected,secular,secular_v1,A,A,motive/heart,Breaking a promise out of selfishness shows worse intentions.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_088,selected,secular,secular_v1,B,B,motive/heart,Spitting and fighting shows a more harmful and aggressive motive.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_089,selected,secular,secular_v1,B,B,motive/heart,Josh's selfish motive in B harms Ivy and the group more deeply.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_090,selected,secular,secular_v1,B,B,motive/heart,David's direct insult to Susan reflects a worse motive of disrespect.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_092,selected,secular,secular_v1,B,B,motive/heart,B reflects a hurtful and dismissive motive towards Tom.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_093,selected,secular,secular_v1,B,B,motive/heart,Sal's lie in B shows a selfish disregard for Tom's well-being.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_094,selected,secular,secular_v1,B,B,motive/heart,Amber's deceptive motive harms Gary more deeply.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_095,selected,secular,secular_v1,A,A,motive/heart,Ending a friendship over being late shows poor judgment and harshness.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_096,selected,secular,secular_v1,A,A,motive/heart,"Option A shows a harsher, less empathetic motive.",A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_097,selected,secular,secular_v1,B,B,motive/heart,"Rick's comment reflects a harmful and thoughtless motive, deeply hurting Terry.",B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_098,selected,secular,secular_v1,A,A,motive/heart,Option A shows a harmful and disrespectful motive towards the bigger kid.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_099,selected,secular,secular_v1,B,B,motive/heart,Not checking in shows a lack of genuine concern and support.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_100,selected,secular,secular_v1,A,A,motive/heart,Hector's deception in A shows a more harmful intent.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_101,selected,secular,secular_v1,B,B,motive/heart,"Inquiring about Kate's parents makes her cry, showing a harmful and intrusive motive.",B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_102,selected,secular,secular_v1,A,A,motive/heart,Ray's anger and yelling show a worse motive of losing control.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_103,selected,secular,secular_v1,A,A,motive/heart,Waiting to tell her friend shows a lack of care and respect for their plans.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_104,selected,secular,secular_v1,B,B,motive/heart,Option B shows a lack of trust and respect for the grandmother's privacy.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_105,selected,secular,secular_v1,A,A,motive/heart,"Option A shows a selfish motive, prioritizing Lenny's leisure over his friend's need.",A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_106,selected,secular,secular_v1,B,B,motive/heart,Option B shows anger and harm to the mother's feelings.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_110,selected,secular,secular_v1,B,B,motive/heart,Burton's lack of effort in fulfilling his daughter's needs shows a colder heart.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_113,selected,secular,secular_v1,A,A,motive/heart,"Option A shows a lack of intent to teach responsibility, harming the child's growth.",A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_114,selected,secular,secular_v1,B,B,motive/heart,Option B shows a harmful and insensitive motive.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_115,selected,secular,secular_v1,B,B,motive/heart,"Option B shows a nosier, less considerate motive.",B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_116,selected,secular,secular_v1,B,B,motive/heart,Tina's choice in B reflects a worse motive of potentially harming her children.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_117,selected,secular,secular_v1,B,B,motive/heart,Prolonging suffering out of a desire to keep alive reflects worse motives.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_119,selected,secular,secular_v1,A,A,motive/heart,"Option A shows a harsher, less supportive motive.",A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_120,selected,secular,secular_v1,A,A,motive/heart,"Rubbing the infection shows a selfish, harmful intent.",A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_121,selected,secular,secular_v1,B,B,motive/heart,"Option B shows a harsher, more confrontational motive.",B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_122,selected,secular,secular_v1,B,B,motive/heart,B shows a lack of integrity and trustworthiness in Steve's motive.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_123,selected,secular,secular_v1,A,A,motive/heart,Cutting through the sets shows a selfish motive harming others.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_124,selected,secular,secular_v1,A,A,motive/heart,"Option A stems from jealousy and shame, harming the friendship.",A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_125,selected,secular,secular_v1,A,A,motive/heart,"A shows a harmful and judgmental motive, harming Jack's heart.",A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_127,selected,secular,secular_v1,B,B,motive/heart,Ivan's lie in Option B shows a worse motive of deception.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_128,selected,secular,secular_v1,A,A,motive/heart,Lying to John reflects a selfish motive that harms their relationship.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_131,selected,secular,secular_v1,B,B,motive/heart,B prioritizes misleading hope over honest empathy.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_132,selected,secular,secular_v1,A,A,motive/heart,Walking in without considering her boss's state of mind shows a lack of empathy.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_133,selected,secular,secular_v1,A,A,motive/heart,Sharing explicit details shows poor judgment and potential harm.,A,A,,,,
